time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D1_wind,Task
44,0.1016759500216138,0.0700947893132484,0.0289781951605931,0.0902921928830486,0.0496817046979153,0.0293454131328048,-1,3.739590520355234,3.739590520355234
45,0.1315364646076962,0.0531017697880151,0.0280149527545904,0.1134461007604803,0.065705718027735,0.0285985128786941,-1,3.739590520355234,3.739590520355234
46,0.1229679081047997,0.0665770649184806,0.0282913578030709,0.1187267742447032,0.063257874673248,0.0284281685727515,-1,3.739590520355234,3.739590520355234
47,0.1752837200526681,0.0738576009559602,0.0266037509660429,0.143262697588388,0.0645121452208186,0.0276366871745681,-1,3.739590520355234,3.739590520355234
48,0.139290240548032,0.0750022775237833,0.0277648309500634,0.1458472895685,0.0718123144660747,0.0275533132397258,-1,3.739590520355234,3.739590520355234
49,0.2120297656362454,0.0738571601908805,0.0254183946568953,0.1755345754123152,0.074239012890208,0.0265956588576672,-1,3.739590520355234,3.739590520355234
50,0.2434074448709607,0.076754397679196,0.0244062114557754,0.1982424836850794,0.0752046117979532,0.025863145687578,-1,3.739590520355234,3.739590520355234
51,0.2091819953380199,0.0889062796655308,0.0255102582149025,0.221539735281742,0.0798392791785358,0.0251116214425244,-1,3.739590520355234,3.739590520355234
52,0.2005003524063408,0.0936706878409599,0.0257903112126986,0.2176965975384405,0.0864437883952289,0.0252355936277922,-1,3.739590520355234,3.739590520355234
53,0.1705512816256149,0.1074693275826689,0.0267564102701414,0.1934112097899919,0.0966820983630532,0.0260189932325809,-1,3.739590520355234,3.739590520355234
54,0.1714797793803661,0.0736877105920319,0.0267264587296656,0.180843804470774,0.0916092420052202,0.0264243934041685,-1,3.739590520355234,3.739590520355234
55,0.1303190606403479,0.0869867446811775,0.0280542238503113,0.1574500405487764,0.0893812609519594,0.0271790309500394,-1,3.739590520355234,3.739590520355234
56,0.1141604938579399,0.0759746555633746,0.0285754679400664,0.1386531112928847,0.078883036945528,0.0277853835066811,-1,3.739590520355234,3.739590520355234
57,0.1404639875618609,0.0051533004780819,0.0277269681431657,0.1283145140200496,0.0560382335742113,0.0281188866445145,-1,3.739590520355234,3.739590520355234
58,0.1870888916224613,0.004488989633679,0.0262229389799206,0.1472377910140874,0.0285389818917118,0.0275084583543842,-1,3.739590520355234,3.739590520355234
59,0.0660627540312432,0.0453727612287895,0.030127007934476,0.1312052110718552,0.0183383504468501,0.0280256383525208,-1,3.739590520355234,3.739590520355234
60,0.1117265929859691,0.0247806697793575,0.0286539808714203,0.1216260795465579,0.0248808068806086,0.0283346425952723,-1,3.739590520355234,3.739590520355234
