time,normalized_saliency,sa_normalized_saliency,other_normalized_saliency,normalized_saliency_smoothed,sa_normalized_saliency_smoothed,other_normalized_saliency_smoothed,Highlight,Task_D2_battery,Task
47,0.0183179122879244,0.1193670646925016,0.0316671641197443,0.0737375708255324,0.0864914607430795,0.0298794331991763,1,0.7954631056835464,0.7954631056835464
48,0.0566719901938751,0.1390358295916068,0.0304299358001975,0.0420515364149596,0.118144254805907,0.0309015633414529,1,0.7954631056835464,0.7954631056835464
49,0.1662564687985609,0.1242063325823221,0.0268949526194012,0.0804154570934536,0.1275364089554768,0.0296640175131144,1,0.7954631056835464,0.7954631056835464
50,0.1225098319043903,0.0804319232731237,0.028306134454697,0.1151460969656089,0.1145580284823509,0.0285436742914319,1,0.7954631056835464,0.7954631056835464
51,0.1517066342387374,0.1158360369049343,0.027364302121331,0.1468243116472296,0.10682476425346,0.0275217963984764,1,0.7954631056835464,0.7954631056835464
52,0.2367451929995232,0.0349969587731005,0.0246211228064669,0.1703205530475504,0.0770883063170528,0.0267638531274983,1,0.7954631056835464,0.7954631056835464
53,0.2188200136346824,0.0974305342722733,0.0251993543988812,0.2024239469576477,0.082754509983436,0.0257282597755597,1,0.7954631056835464,0.7954631056835464
54,0.1901363018931514,0.0545086880928551,0.0261246354228015,0.2152338361757857,0.0623120603794097,0.0253150375427165,1,0.7954631056835464,0.7954631056835464
55,0.101457311551691,0.0145557753064622,0.0289852480144615,0.170137875693175,0.0554983325571969,0.0267697459453814,1,0.7954631056835464,0.7954631056835464
56,0.128232690458079,0.0659511023383229,0.0281215261142555,0.1399421013009739,0.0450051885792134,0.0277438031838395,1,0.7954631056835464,0.7954631056835464
57,0.0849017172042006,0.0667161257611751,0.0295192994450257,0.1048639064046569,0.0490743344686534,0.0288753578579142,1,0.7954631056835464,0.7954631056835464
58,0.0687393914337795,0.0760358513771903,0.0300406647924587,0.0939579330320198,0.0695676931588961,0.02922716345058,1,0.7954631056835464,0.7954631056835464
59,0.0312268713560235,0.048900757590312,0.0312507460852895,0.0616226599980013,0.0638842449095591,0.030270236774258,1,0.7954631056835464,0.7954631056835464
60,0.0387744705915464,0.0467207686404776,0.0310072751422081,0.0462469111271166,0.0572191258693266,0.0307662286733188,1,0.7954631056835464,0.7954631056835464
